Frame,Time_Seconds,Volumen_RMS,Pitch_F0,Centroide_Espectral,Formante_F1,Formante_F2,Formante_F3,Jitter_Global,Shimmer_Global,HNR_Global,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
66,1.1,0.00046556018,0.0,7447.431893327594,1041.3523893881472,2201.7684952876903,3106.0566277662506,0.027200295261307256,0.09461126666333049,5.728714788228517,-543.2134,24.974781,20.801647,16.73785,13.560172,10.442684,7.145117,4.726552,3.9045446,3.96279,3.9331818,3.8992684,4.202624
67,1.1166666666666667,0.0004984315,0.0,7516.833770368879,1164.3956412993707,2359.914242057109,3380.998770921364,0.027200295261307256,0.09461126666333049,5.728714788228517,-542.24725,26.584957,22.549665,17.842812,13.86945,10.860606,8.178165,5.313175,2.5589647,0.76353407,0.49608028,1.4713346,2.7422605
68,1.1333333333333333,0.0006065585,0.0,7223.084790639515,984.9681624821001,2336.2556862044917,3309.2624625148824,0.027200295261307256,0.09461126666333049,5.728714788228517,-542.28094,26.51752,22.265535,16.958908,12.287117,9.276788,7.973879,7.699666,7.619522,7.2148952,6.396376,5.2980547,4.0113077
69,1.15,0.00061600155,0.0,6514.175348919505,912.6360180654372,2203.2658337936864,3247.644186758733,0.027200295261307256,0.09461126666333049,5.728714788228517,-542.0706,26.740248,22.289507,16.75457,12.0023155,9.259363,8.651855,9.33443,10.082904,9.98556,8.850383,7.1444764,5.569214
70,1.1666666666666667,0.0006527806,0.0,7326.579596462889,740.3428122444708,1960.864836846559,2801.6800437325232,0.027200295261307256,0.09461126666333049,5.728714788228517,-539.46423,29.481354,23.000374,15.887481,10.668198,7.8388653,6.5027742,5.837434,5.6991997,6.039911,6.253186,5.4436216,3.31675
71,1.1833333333333333,0.0042161224,0.0,4375.753694681139,978.738010962485,2071.133435812422,2673.0707820351745,0.027200295261307256,0.09461126666333049,5.728714788228517,-429.80032,82.558624,-45.475266,-27.960808,27.219482,14.561845,-9.500275,0.016663104,4.865058,-1.7191985,0.1459232,14.518116,8.168308
72,1.2,0.0042066094,0.0,3976.2342816982336,1139.5747646840878,2042.4543223213095,2834.8645669126404,0.027200295261307256,0.09461126666333049,5.728714788228517,-378.16415,99.25451,-62.522636,-31.589714,30.215427,8.407404,-15.819703,-1.4938056,-0.62629807,-1.0539918,-6.893053,21.399723,8.964712
73,1.2166666666666666,0.003137779,0.0,6709.707196744535,883.5703857940811,1943.8005732613578,2870.5687534572035,0.027200295261307256,0.09461126666333049,5.728714788228517,-537.9841,29.2173,18.563828,10.353596,7.8905225,8.082769,7.148749,5.0930347,4.056793,4.545897,4.949074,3.9548137,1.9974816
74,1.2333333333333334,0.0004871716,0.0,6324.177901209592,759.3819899921206,1747.798166723649,2824.9988457144823,0.027200295261307256,0.09461126666333049,5.728714788228517,-534.9217,34.40628,24.429832,13.963608,7.084301,4.315057,3.7445397,3.586669,3.4088016,3.4771247,3.773441,3.9398212,3.7849627
75,1.25,0.00046024105,0.0,6780.814321480437,676.5250898963966,1767.1370899023946,3064.700102161489,0.027200295261307256,0.09461126666333049,5.728714788228517,-540.5548,28.583702,23.682514,17.95168,12.657227,8.31,5.257194,3.4220817,2.360179,2.0323827,2.6457942,3.6748705,4.122573
