Frame,Time_Seconds,Volumen_RMS,Pitch_F0,Centroide_Espectral,Formante_F1,Formante_F2,Formante_F3,Jitter_Global,Shimmer_Global,HNR_Global,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
21,0.35,0.0003068545,0.0,4340.4959622576425,992.4371407959952,2085.771817181193,3132.080319563942,0.02715632143098531,0.1434392444673737,7.866624017999895,-517.35864,10.493393,9.794159,8.687433,7.255123,5.600423,3.8379457,2.0831547,0.44218013,-0.9968306,-2.1699367,-3.040785,-3.6008763
22,0.36666666666666664,0.00031285913,0.0,4099.269198744633,530.4651871334021,1508.1943904473192,2807.682775110206,0.02715632143098531,0.1434392444673737,7.866624017999895,-516.1394,12.189848,11.41029,10.179679,8.593666,6.7725134,4.8492374,2.9569001,1.2163258,-0.27440152,-1.44749,-2.269568,-2.7418323
23,0.38333333333333336,0.00028611976,0.0,4641.443466569803,991.4737060830225,2021.9270878393943,3435.450524356694,0.02715632143098531,0.1434392444673737,7.866624017999895,-518.62787,8.736996,8.172564,7.3424873,6.3706217,5.3643837,4.3829365,3.4285765,2.4634604,1.4433388,0.3525778,-0.77570003,-1.8632774
24,0.4,0.00028849285,0.0,4336.754148069506,439.8343023187133,1319.4703206268205,2790.797045745181,0.02715632143098531,0.1434392444673737,7.866624017999895,-519.2722,7.923707,7.6215067,7.136411,6.494755,5.7304444,4.8824263,3.991757,3.0987391,2.2401927,1.4473232,0.7440597,0.14622234
25,0.4166666666666667,0.00029007095,0.0,4218.056032364054,1106.0794158722554,2260.864133397638,3880.390699769549,0.02715632143098531,0.1434392444673737,7.866624017999895,-517.4666,10.476541,10.17082,9.674719,9.00769,8.195639,7.269706,6.2647552,5.2177286,4.165943,3.1453433,2.188903,1.325167
26,0.43333333333333335,0.00031811782,0.0,4634.821149849617,551.7223111108657,1518.2068071195367,3101.6475730700895,0.02715632143098531,0.1434392444673737,7.866624017999895,-518.4727,8.965044,8.409875,7.5498447,6.47091,5.2724767,4.0525103,2.8950465,1.8624351,0.99304163,0.30391905,-0.20378338,-0.5386255
27,0.45,0.00034860792,0.0,4462.007703117612,622.3269057261912,1778.90695807569,3448.505304759541,0.02715632143098531,0.1434392444673737,7.866624017999895,-516.72205,11.45129,10.929935,10.131504,9.140743,8.042606,6.90434,5.7675686,4.652047,3.5677867,2.5290604,1.5629907,0.7084912
28,0.4666666666666667,0.00035200888,0.0,4251.78234383074,533.8359998317047,1869.3107704243118,3371.829902726489,0.02715632143098531,0.1434392444673737,7.866624017999895,-515.4833,13.158117,12.501537,11.479616,10.186908,8.730986,7.2145953,5.720407,4.3018503,2.9813933,1.756346,0.6099689,-0.47502983
29,0.48333333333333334,0.0004163251,0.0,4523.528532587277,513.7553808433,1548.8087740854214,3127.1051362799394,0.02715632143098531,0.1434392444673737,7.866624017999895,-516.89624,11.216476,10.720098,9.935377,8.918808,7.7368774,6.4574924,5.143262,3.847117,2.610631,1.4638371,0.4265469,-0.4899928
30,0.5,0.0004025805,0.0,3933.7059829453465,672.6543862550943,1905.5007621982747,3229.085428215951,0.02715632143098531,0.1434392444673737,7.866624017999895,-512.4934,17.28211,16.315695,14.789118,12.819044,10.551066,8.144678,5.7575245,3.5306964,1.576838,-0.027716905,-1.246209,-2.0800307
