Frame,Time_Seconds,Volumen_RMS,Pitch_F0,Centroide_Espectral,Formante_F1,Formante_F2,Formante_F3,Jitter_Global,Shimmer_Global,HNR_Global,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
72,1.2,0.0014292822,0.0,10965.12563182331,776.9732944350451,1786.2159170927011,2978.183661940203,0.01857034474584411,0.0727455930723943,13.751228996802553,-511.98877,-3.9947095,7.6107836,15.615313,0.03150025,1.3743974,16.193432,-7.000371,3.5215864,11.527479,-9.635433,8.3190775,3.2346816
73,1.2166666666666666,0.00072062656,0.0,12094.408552592251,1239.3792159195596,2311.8332605233645,3664.868130027917,0.01857034474584411,0.0727455930723943,13.751228996802553,-522.04895,3.3280025,10.030785,5.572524,7.941543,4.6877327,8.042032,3.7313533,5.1256056,5.982351,1.0249335,6.166023,0.629374
74,1.2333333333333334,0.0008215049,0.0,11971.431645805544,905.1200388701353,1320.7277118622549,2789.30100633263,0.01857034474584411,0.0727455930723943,13.751228996802553,-521.4745,3.0361276,10.069316,3.0312169,6.313979,1.5797536,5.8373337,2.029054,4.2343664,5.1625776,0.9779017,5.6783066,-0.1736292
75,1.25,0.0028085955,0.0,7456.5627020055645,834.2048025120157,1940.4704739459635,2945.7253555127295,0.01857034474584411,0.0727455930723943,13.751228996802553,-439.8185,60.667454,-6.336336,-22.546621,4.868027,-9.644209,-13.030472,-0.27261353,9.397206,3.957158,1.4586084,12.87167,0.69947135
76,1.2666666666666666,0.022093961,265.6898395066034,4866.874512803975,689.7498943559654,1810.751166181555,2912.7425983722887,0.01857034474584411,0.0727455930723943,13.751228996802553,-346.14658,101.26445,-9.786577,-8.806385,20.721468,-11.889818,-29.57756,1.2296064,-4.991395,-3.9693844,-0.89132124,-3.397818,-19.773628
77,1.2833333333333334,0.072523296,261.7894357087669,3844.658775954452,420.24458080356,1959.5102106244597,2917.172973406007,0.01857034474584411,0.0727455930723943,13.751228996802553,-251.60887,118.229195,9.595507,18.610027,26.926153,6.5988045,-47.613495,-7.2384415,-7.9858556,1.5036757,-2.5953443,-13.184704,-21.402336
78,1.3,0.12221261,252.48169199073592,3230.9358654976495,332.93156253571857,2474.9190349183245,2934.7635494212705,0.01857034474584411,0.0727455930723943,13.751228996802553,-207.46239,120.259125,1.3797705,33.42716,38.763527,8.0874195,-49.316025,-12.396734,-0.5992155,17.301615,-15.876219,-23.531723,-17.332705
79,1.3166666666666667,0.11672879,247.5801790858985,2477.446568613593,272.76685001905565,2454.417864362554,2874.048425373025,0.01857034474584411,0.0727455930723943,13.751228996802553,-261.58862,111.0712,17.10251,47.144474,46.187737,22.155884,-33.745144,-14.6744175,-3.4463422,11.60792,-22.057339,-15.986585,-9.081629
80,1.3333333333333333,0.07913196,250.27164118708984,3785.542980257825,287.2728658221025,2435.322498131417,2551.114173259392,0.01857034474584411,0.0727455930723943,13.751228996802553,-348.45883,93.78038,25.68908,33.373783,48.02747,21.297958,-17.341986,-13.963596,-8.920004,10.709845,-18.579494,-9.728962,-6.4912586
81,1.35,0.016662044,244.67376290990023,5075.493233404202,287.97665502682815,2431.017607109404,2838.892381833822,0.01857034474584411,0.0727455930723943,13.751228996802553,-390.3392,79.7318,31.251396,25.050148,50.185684,17.68093,-29.991058,-18.05106,-1.9015213,8.329783,-19.502855,-13.335613,-14.08428
